idx,cve_id,cwe_id,project,lang,score,ref_category,candidate_categories,token_coverage,structural_only_gate,category_gate,strict_mddc_gate
2694,CVE-2016-2451,CWE-264,Android,C,9.3,auth_access,crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3548387096774194,True,False,False
2695,CVE-2016-2450,CWE-264,Android,C,9.3,xss,crypto_secret;memory_safety;resource_dos;xss,0.3,True,True,True
2696,CVE-2016-2449,CWE-264,Android,C,9.3,auth_access,memory_safety;ssrf_redirect,0.3103448275862069,True,False,False
2697,CVE-2016-2448,CWE-264,Android,C,9.3,auth_access,memory_safety;resource_dos,0.26666666666666666,True,False,False
2698,CVE-2016-2440,CWE-264,Android,C,9.3,deserialization,deserialization;memory_safety;resource_dos;ssrf_redirect,0.25,True,True,True
2699,CVE-2016-2439,CWE-119,Android,C,5.4,memory_safety,memory_safety;resource_dos,0.35,True,True,True
2700,CVE-2016-2430,CWE-264,Android,C,9.3,auth_access,memory_safety;resource_dos;ssrf_redirect,0.3157894736842105,True,False,False
2701,CVE-2016-2429,CWE-119,Android,C,10.0,memory_safety,memory_safety;resource_dos,0.15625,True,True,True
2702,CVE-2016-2428,CWE-119,Android,C,10.0,memory_safety,memory_safety;resource_dos,0.3235294117647059,True,True,True
2703,CVE-2016-2426,CWE-200,Android,C,4.3,auth_access,auth_access;deserialization;memory_safety;path_traversal;ssrf_redirect;xxe,0.4583333333333333,True,True,True
2704,CVE-2016-2425,CWE-200,Android,C,4.3,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.36363636363636365,True,True,True
2705,CVE-2016-2424,CWE-20,Android,C,7.1,auth_access,auth_access;memory_safety;xxe,0.2916666666666667,True,True,True
2706,CVE-2016-2423,CWE-264,Android,C,6.6,other,memory_safety,0.26666666666666666,True,False,False
2707,CVE-2016-2422,CWE-264,Android,C,9.3,auth_access,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.20833333333333334,True,True,True
2708,CVE-2016-2420,CWE-264,Android,C,9.3,path_traversal,memory_safety;path_traversal;ssrf_redirect,0.13043478260869565,True,True,True
2709,CVE-2016-2419,CWE-264,Android,C,10.0,auth_access,auth_access;crypto_secret;ssrf_redirect,0.1891891891891892,True,True,True
2710,CVE-2016-2418,CWE-119,Android,C,10.0,memory_safety,memory_safety,0.16216216216216217,True,True,True
2711,CVE-2016-2417,CWE-264,Android,C,10.0,auth_access,memory_safety;resource_dos,0.2,True,False,False
2712,CVE-2016-2416,CWE-264,Android,C,10.0,auth_access,auth_access;memory_safety;resource_dos,0.25,True,True,True
2713,CVE-2016-2415,CWE-200,Android,C,7.1,auth_access,auth_access;crypto_secret;deserialization;memory_safety;path_traversal;ssrf_redirect;xxe,0.44,True,True,True
2714,CVE-2016-2414,CWE-20,Android,C,4.9,resource_dos,resource_dos,0.13333333333333333,True,True,True
2715,CVE-2016-2413,CWE-264,Android,C,9.3,auth_access,command_injection;memory_safety,0.2222222222222222,True,False,False
2716,CVE-2016-2412,CWE-264,Android,C,9.3,auth_access,resource_dos,0.18518518518518517,True,False,False
2717,CVE-2016-1621,CWE-119,Android,C,10.0,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.13333333333333333,True,True,True
2718,CVE-2016-1503,CWE-119,Android,C,10.0,memory_safety,memory_safety;resource_dos,0.13333333333333333,True,True,True
2719,CVE-2016-0850,CWE-264,Android,C,5.8,other,auth_access;path_traversal;ssrf_redirect;xxe,0.35294117647058826,True,False,False
2720,CVE-2016-0849,CWE-189,Android,C,7.2,memory_safety,memory_safety;path_traversal;resource_dos,0.28,True,True,True
2721,CVE-2016-0848,CWE-362,Android,C,7.2,auth_access,command_injection;path_traversal;ssrf_redirect;xss,0.24,True,False,False
2722,CVE-2016-0847,CWE-264,Android,C,7.2,auth_access,memory_safety;path_traversal;ssrf_redirect,0.19047619047619047,True,False,False
2723,CVE-2016-0846,CWE-264,Android,C,7.2,auth_access,auth_access;crypto_secret;memory_safety;resource_dos,0.27586206896551724,True,True,True
2724,CVE-2016-0844,CWE-264,Android,C,7.2,auth_access,auth_access;command_injection;crypto_secret;path_traversal;ssrf_redirect;xxe,0.2727272727272727,True,True,True
2725,CVE-2016-0842,CWE-119,Android,C,10.0,memory_safety,command_injection;path_traversal;resource_dos;ssrf_redirect;xxe,0.12903225806451613,True,False,False
2726,CVE-2016-0841,CWE-119,Android,C,10.0,memory_safety,crypto_secret;path_traversal;ssrf_redirect,0.26666666666666666,True,False,False
2727,CVE-2016-0840,CWE-119,Android,C,10.0,memory_safety,,0.13333333333333333,True,False,False
2728,CVE-2016-0839,CWE-119,Android,C,10.0,memory_safety,auth_access;memory_safety;resource_dos,0.2,True,True,True
2729,CVE-2016-0838,CWE-119,Android,C,10.0,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.22857142857142856,True,True,True
2730,CVE-2016-0837,CWE-119,Android,C,10.0,memory_safety,auth_access;memory_safety;resource_dos,0.27586206896551724,True,True,True
2731,CVE-2016-0836,CWE-119,Android,C,10.0,memory_safety,memory_safety;resource_dos,0.17857142857142858,True,True,True
2732,CVE-2016-0835,CWE-119,Android,C,10.0,memory_safety,,0.13793103448275862,True,False,False
2733,CVE-2016-0831,CWE-200,Android,C,4.3,auth_access,auth_access;memory_safety,0.4166666666666667,True,True,True
2734,CVE-2016-0830,CWE-119,Android,C,3.3,memory_safety,crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.26666666666666666,True,True,True
2735,CVE-2016-0829,CWE-254,Android,C,5.0,auth_access,memory_safety;resource_dos,0.1794871794871795,True,False,False
2736,CVE-2016-0828,CWE-254,Android,C,5.0,auth_access,memory_safety,0.21052631578947367,True,False,False
2737,CVE-2016-0827,CWE-189,Android,C,9.3,memory_safety,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.25,True,True,True
2738,CVE-2016-0826,CWE-264,Android,C,9.3,auth_access,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3548387096774194,True,False,False
2739,CVE-2016-0824,CWE-254,Android,C,5.0,auth_access,auth_access;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.19230769230769232,True,True,True
2740,CVE-2016-0818,CWE-345,Android,C,4.3,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.37037037037037035,True,True,True
2741,CVE-2016-0816,CWE-119,Android,C,10.0,memory_safety,path_traversal;ssrf_redirect;xxe,0.18518518518518517,True,False,False
2742,CVE-2016-0815,CWE-20,Android,C,10.0,command_injection,memory_safety;resource_dos,0.1724137931034483,True,False,False
2743,CVE-2016-0813,CWE-264,Android,C,6.6,other,crypto_secret,0.29411764705882354,True,False,False
2744,CVE-2016-0812,CWE-264,Android,C,6.6,crypto_secret,crypto_secret,0.2647058823529412,True,True,True
2745,CVE-2016-0811,CWE-200,Android,C,7.8,auth_access,crypto_secret;memory_safety;resource_dos;ssrf_redirect,0.17647058823529413,True,False,False
2746,CVE-2016-0810,CWE-264,Android,C,6.9,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.25925925925925924,True,True,True
2747,CVE-2016-0809,CWE-264,Android,C,8.3,command_injection,command_injection;memory_safety;ssrf_redirect,0.32,True,True,True
2748,CVE-2016-0808,CWE-19,Android,C,4.9,resource_dos,memory_safety;resource_dos,0.2857142857142857,True,True,True
2749,CVE-2016-0807,CWE-264,Android,C,7.2,auth_access,resource_dos,0.30434782608695654,True,False,False
2750,CVE-2016-0804,CWE-119,Android,C,10.0,memory_safety,memory_safety;ssrf_redirect,0.2,True,True,True
2751,CVE-2016-0803,CWE-119,Android,C,10.0,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.25806451612903225,True,True,True
2752,CVE-2015-6640,CWE-264,Android,C,9.3,auth_access,resource_dos,0.21212121212121213,True,False,False
2753,CVE-2015-3854,CWE-284,Android,C,5.0,auth_access,auth_access;memory_safety;resource_dos,0.43478260869565216,True,True,True
2754,CVE-2017-0823,CWE-200,Android,C,5.0,auth_access,memory_safety;resource_dos;ssrf_redirect,0.125,True,False,False
2755,CVE-2017-0822,,Android,C,7.5,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2857142857142857,True,True,True
2756,CVE-2017-0820,,Android,C,7.8,other,crypto_secret,0.2,True,False,False
2757,CVE-2017-0819,CWE-682,Android,C,7.8,other,,0.0,True,False,False
2758,CVE-2017-0818,CWE-772,Android,C,7.8,other,memory_safety;resource_dos,0.2,True,False,False
2759,CVE-2017-0817,CWE-200,Android,C,5.0,auth_access,memory_safety;resource_dos,0.2222222222222222,True,False,False
2760,CVE-2017-0816,CWE-200,Android,C,4.3,auth_access,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3333333333333333,True,False,False
2761,CVE-2017-0814,CWE-200,Android,C,7.8,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.125,True,True,True
2762,CVE-2017-0813,CWE-772,Android,C,5.0,resource_dos,memory_safety;resource_dos,0.3333333333333333,True,True,True
2763,CVE-2017-0812,CWE-125,Android,C,9.3,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.2222222222222222,True,True,True
2764,CVE-2017-0811,,Android,C,9.3,command_injection,resource_dos,0.0,True,False,False
2765,CVE-2017-0810,CWE-119,Android,C,9.3,memory_safety,command_injection;memory_safety;resource_dos,0.2,True,True,True
2766,CVE-2017-0809,CWE-119,Android,C,9.3,memory_safety,memory_safety,0.3,True,True,True
2767,CVE-2017-0808,CWE-200,Android,C,5.0,auth_access,command_injection;memory_safety;path_traversal;ssrf_redirect,0.25,True,False,False
2768,CVE-2017-0806,CWE-502,Android,C,9.3,deserialization,auth_access;command_injection;deserialization;memory_safety;ssrf_redirect,0.2857142857142857,True,True,True
2769,CVE-2017-0642,,Android,C,7.1,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.08333333333333333,True,True,False
2770,CVE-2017-0641,CWE-665,Android,C,7.1,resource_dos,auth_access;path_traversal;resource_dos;ssrf_redirect;xxe,0.125,True,True,True
2771,CVE-2017-0637,CWE-119,Android,C,9.3,memory_safety,resource_dos,0.0,True,False,False
2772,CVE-2017-0635,CWE-476,Android,C,7.1,memory_safety,memory_safety;resource_dos,0.11538461538461539,True,True,True
2773,CVE-2017-0603,CWE-190,Android,C,5.4,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.08333333333333333,True,True,False
2774,CVE-2017-0600,,Android,C,7.1,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.08333333333333333,True,True,False
2775,CVE-2017-0599,CWE-252,Android,C,7.1,resource_dos,,0.0,True,False,False
2776,CVE-2017-0596,,Android,C,9.3,command_injection,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.06060606060606061,True,False,False
2777,CVE-2017-0594,CWE-120,Android,C,9.3,memory_safety,memory_safety;resource_dos;xss,0.13513513513513514,True,True,True
2778,CVE-2017-0592,CWE-119,Android,C,9.3,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.12121212121212122,True,True,True
2779,CVE-2017-0591,CWE-119,Android,C,9.3,memory_safety,,0.03225806451612903,True,False,False
2780,CVE-2017-0590,CWE-119,Android,C,9.3,memory_safety,memory_safety,0.0,True,True,False
2781,CVE-2017-0589,CWE-119,Android,C,9.3,memory_safety,path_traversal;resource_dos;ssrf_redirect;xxe,0.06451612903225806,True,False,False
2782,CVE-2017-0588,CWE-119,Android,C,9.3,memory_safety,auth_access;memory_safety;resource_dos,0.15151515151515152,True,True,True
2783,CVE-2017-0587,CWE-119,Android,C,9.3,memory_safety,path_traversal;resource_dos;ssrf_redirect;xxe,0.06451612903225806,True,False,False
2784,CVE-2017-0558,CWE-200,Android,C,4.3,auth_access,,0.0,True,False,False
2785,CVE-2017-0557,CWE-200,Android,C,4.3,auth_access,,0.0,True,False,False
2786,CVE-2017-0556,CWE-200,Android,C,4.3,auth_access,,0.041666666666666664,True,False,False
2787,CVE-2017-0555,CWE-200,Android,C,4.3,auth_access,path_traversal;ssrf_redirect;xxe,0.125,True,False,False
2788,CVE-2017-0552,,Android,C,7.1,resource_dos,crypto_secret;path_traversal;ssrf_redirect;xxe,0.08333333333333333,True,False,False
2789,CVE-2017-0551,,Android,C,7.1,resource_dos,ssrf_redirect,0.0,True,False,False
2790,CVE-2017-0550,,Android,C,7.1,resource_dos,path_traversal;ssrf_redirect;xxe,0.08333333333333333,True,False,False
2791,CVE-2017-0549,,Android,C,7.1,resource_dos,,0.0,True,False,False
2792,CVE-2017-0547,CWE-200,Android,C,4.3,auth_access,crypto_secret;memory_safety;resource_dos,0.06666666666666667,True,False,False
2793,CVE-2017-0543,CWE-119,Android,C,9.3,memory_safety,memory_safety,0.0,True,True,False
2794,CVE-2017-0542,CWE-119,Android,C,9.3,memory_safety,memory_safety;resource_dos,0.03225806451612903,True,True,False
2795,CVE-2017-0541,CWE-119,Android,C,9.3,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.06451612903225806,True,True,False
2796,CVE-2017-0540,CWE-119,Android,C,9.3,memory_safety,path_traversal;ssrf_redirect;xxe,0.06451612903225806,True,False,False
2797,CVE-2017-0539,CWE-119,Android,C,9.3,memory_safety,memory_safety;resource_dos,0.0,True,True,False
2798,CVE-2017-0538,CWE-119,Android,C,9.3,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.22580645161290322,True,True,True
2799,CVE-2017-0402,CWE-200,Android,C,4.3,auth_access,command_injection;ssrf_redirect,0.2,True,False,False
2800,CVE-2017-0401,CWE-200,Android,C,4.3,auth_access,command_injection;ssrf_redirect,0.18181818181818182,True,False,False
2801,CVE-2017-0400,CWE-200,Android,C,4.3,auth_access,command_injection;ssrf_redirect,0.2,True,False,False
2802,CVE-2017-0397,CWE-200,Android,C,4.3,auth_access,command_injection;memory_safety;resource_dos;xss,0.2222222222222222,True,False,False
2803,CVE-2017-0396,CWE-200,Android,C,4.3,auth_access,memory_safety;resource_dos,0.21428571428571427,True,False,False
2804,CVE-2017-0393,,Android,C,7.1,resource_dos,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.08695652173913043,True,True,False
2805,CVE-2017-0392,,Android,C,7.1,resource_dos,memory_safety;resource_dos,0.12,True,True,True
2806,CVE-2017-0391,,Android,C,7.1,resource_dos,ssrf_redirect,0.08,True,False,False
2807,CVE-2017-0390,,Android,C,7.1,resource_dos,,0.08333333333333333,True,False,False
2808,CVE-2017-0381,CWE-190,Android,C,9.3,memory_safety,,0.07692307692307693,True,False,False
2809,CVE-2016-1155,CWE-74,Android,C,7.5,command_injection,auth_access;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.1875,True,False,False
2810,CVE-2015-1537,CWE-190,Android,C,9.3,memory_safety,memory_safety,0.0,True,True,False
2811,CVE-2015-1529,CWE-190,Android,C,5.0,memory_safety,command_injection;memory_safety;resource_dos;xss,0.2,True,True,True
2812,CVE-2015-1527,CWE-190,Android,C,4.6,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.125,False,False,False
2813,CVE-2014-7953,CWE-362,Android,C,6.9,xss,auth_access,0.024390243902439025,False,False,False
2814,CVE-2014-7921,CWE-264,Android,C,10.0,auth_access,,0.0,False,False,False
2815,CVE-2014-7919,CWE-476,Android,C,5.0,memory_safety,,0.0625,True,False,False
2816,CVE-2018-9511,CWE-909,Android,C,4.9,command_injection,resource_dos,0.13793103448275862,True,False,False
2817,CVE-2018-9510,CWE-200,Android,C,6.1,auth_access,auth_access;command_injection;crypto_secret;memory_safety;xss;xxe,0.14285714285714285,True,True,True
2818,CVE-2018-9509,CWE-200,Android,C,6.1,auth_access,command_injection;crypto_secret;memory_safety,0.10714285714285714,True,False,False
2819,CVE-2018-9508,CWE-125,Android,C,6.1,memory_safety,auth_access;command_injection;crypto_secret;memory_safety,0.1111111111111111,True,True,True
2820,CVE-2018-9507,CWE-125,Android,C,6.1,memory_safety,command_injection;memory_safety,0.1111111111111111,True,True,True
2821,CVE-2018-9506,CWE-125,Android,C,6.1,memory_safety,auth_access;command_injection;memory_safety;resource_dos;xss,0.14285714285714285,True,True,True
2822,CVE-2018-9505,CWE-125,Android,C,6.1,memory_safety,memory_safety,0.07407407407407407,True,True,False
2823,CVE-2018-9504,CWE-787,Android,C,8.3,memory_safety,memory_safety,0.07692307692307693,True,True,False
2824,CVE-2018-9503,CWE-125,Android,C,7.8,memory_safety,command_injection;memory_safety,0.12,True,True,True
2825,CVE-2018-9502,CWE-125,Android,C,6.1,memory_safety,command_injection;memory_safety,0.1111111111111111,True,True,True
2826,CVE-2018-9501,CWE-668,Android,C,7.2,command_injection,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.041666666666666664,True,False,False
2827,CVE-2018-9499,CWE-200,Android,C,4.9,auth_access,crypto_secret;memory_safety;resource_dos,0.2857142857142857,True,False,False
2828,CVE-2018-9498,CWE-787,Android,C,9.3,memory_safety,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.12,True,True,True
2829,CVE-2018-9497,CWE-787,Android,C,9.3,memory_safety,path_traversal;resource_dos;ssrf_redirect;xxe,0.08333333333333333,True,False,False
2830,CVE-2018-9496,CWE-787,Android,C,9.3,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.041666666666666664,True,True,False
2831,CVE-2018-9493,CWE-89,Android,C,2.1,sql_injection,command_injection;memory_safety;resource_dos;sql_injection;xss,0.25925925925925924,True,True,True
2832,CVE-2018-9492,CWE-862,Android,C,7.2,auth_access,auth_access;ssrf_redirect,0.22727272727272727,True,True,True
2833,CVE-2018-9491,CWE-190,Android,C,9.3,memory_safety,crypto_secret;memory_safety;resource_dos,0.14814814814814814,True,True,True
2834,CVE-2018-9490,CWE-704,Android,C,9.3,command_injection,auth_access;command_injection;crypto_secret;deserialization;memory_safety;path_traversal;ssrf_redirect;xxe,0.08695652173913043,True,True,False
2835,CVE-2018-9476,CWE-416,Android,C,10.0,memory_safety,memory_safety,0.0,True,True,False
2836,CVE-2018-9473,CWE-190,Android,C,9.3,memory_safety,memory_safety;resource_dos,0.125,True,True,True
2837,CVE-2018-9452,CWE-20,Android,C,4.3,command_injection,auth_access;memory_safety;ssrf_redirect,0.10526315789473684,True,False,False
2838,CVE-2017-13205,CWE-200,Android,C,8.5,auth_access,path_traversal;ssrf_redirect;xxe,0.2222222222222222,True,False,False
2839,CVE-2017-13204,CWE-200,Android,C,8.5,auth_access,memory_safety,0.0,True,False,False
2840,CVE-2017-13203,CWE-200,Android,C,8.5,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.2222222222222222,True,True,True
2841,CVE-2017-13200,CWE-200,Android,C,5.0,auth_access,resource_dos,0.2727272727272727,True,False,False
2842,CVE-2017-13198,CWE-20,Android,C,7.8,other,memory_safety;resource_dos,0.45454545454545453,True,False,False
2843,CVE-2017-13194,CWE-20,Android,C,7.8,other,memory_safety;resource_dos;xxe,0.4,True,False,False
2844,CVE-2017-13190,CWE-770,Android,C,7.8,resource_dos,memory_safety;resource_dos,0.3333333333333333,True,True,True
2845,CVE-2017-13189,CWE-770,Android,C,7.8,resource_dos,memory_safety;resource_dos,0.3333333333333333,True,True,True
