idx,cve_id,hash,repo_url,language,cwe_id,ref_category,candidate_categories,token_coverage,structural_only_gate,category_gate,strict_mddc_gate
4929,CVE-2022-31082,0b805ca6fb2a0f9bde4af29fca4f703fdfbd8f66,https://github.com/glpi-project/glpi-inventory-plugin,PHP,CWE-89,sql_injection,auth_access;path_traversal;ssrf_redirect;xss,0.06172839506172839,True,False,False
4930,CVE-2021-46561,5c50baf3bda28133a3bc90b854765a64fb538304,https://github.com/CVEProject/cve-services,Unknown,CWE-863,auth_access,ssrf_redirect,0.05128205128205128,False,False,False
4931,CVE-2022-24875,46d98f2b1427fc6ba1c2bc443dc6688fd400f1f4,https://github.com/CVEProject/cve-services,JSON,CWE-532,path_traversal,command_injection;crypto_secret;path_traversal;ssrf_redirect,0.1111111111111111,True,True,True
4932,CVE-2021-21386,a966e781499ff6fd4eea66876d7532301b13a382,https://github.com/dwisiswant0/apkleaks,Python,CWE-78,command_injection,command_injection;path_traversal;ssrf_redirect;xss;xxe,0.08695652173913043,True,True,False
4933,CVE-2023-34795,d653f1604b54532f11b45dca1fa164b4a1f15e2d,https://github.com/brechtsanders/xlsxio,C,CWE-416,memory_safety,memory_safety;path_traversal;ssrf_redirect;xxe,0.0851063829787234,False,False,False
4934,CVE-2023-6293,5ce8afdd1671b08c774ce106b000605ba8fccf78,https://github.com/robinbuschmann/sequelize-typescript,TypeScript,CWE-1321,xss,crypto_secret,0.11538461538461539,True,False,False
4935,CVE-2019-25157,6b8664b698d3d953e16c284fadc6caeb9e58e3db,https://github.com/ethex-bet/ethex-contracts,Other,CWE-284,auth_access,memory_safety;ssrf_redirect;xxe,0.04081632653061224,True,False,False
4936,CVE-2023-3302,c87a7074a1a73c4851263060afd76aa4d5b6415f,https://github.com/admidio/admidio,PHP,CWE-1236,path_traversal,command_injection;xss,0.10344827586206896,True,False,False
4937,CVE-2023-3303,3d8bafaa4e9b7a314ffdf548622a8c7b38faee8a,https://github.com/admidio/admidio,PHP,CWE-284,auth_access,auth_access;command_injection;memory_safety;path_traversal;ssrf_redirect;xss,0.0625,True,True,False
4938,CVE-2024-27918,4439a920e454a82565e445e4376c669e3b89591c,https://github.com/coder/coder,Go,NVD-CWE-noinfo,xxe,auth_access;ssrf_redirect,0.10714285714285714,False,False,False
4939,CVE-2014-125111,a07b7b08084b9b85859f3968ce7fde0fd1fcbba3,https://github.com/wp-plugins/wp-insert,PHP,CWE-79,xss,sql_injection;ssrf_redirect;xss,0.041666666666666664,True,True,False
4940,CVE-2016-2515,0833f99ba64558525995a7e21d4093da1f3e15fa,https://github.com/hueniverse/hawk,JavaScript,CWE-399,resource_dos,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.23333333333333334,True,True,True
4941,CVE-2022-1187,2d8ccb7b12742bf16b5a6068f9fdeeac69bc11b1,https://github.com/macbookandrew/wp-youtube-live,PHP,CWE-79,xss,crypto_secret;memory_safety;xss,0.18181818181818182,True,True,True
4942,CVE-2023-52137,498d3f316f501aa72485060e8c96fde7b2014f12,https://github.com/tj-actions/verify-changed-files,YAML,CWE-77,command_injection,command_injection;path_traversal;sql_injection;ssrf_redirect;xss,0.24242424242424243,True,True,True
4943,CVE-2023-52137,592e305da041c09a009afa4a43c97d889bed65c3,https://github.com/tj-actions/verify-changed-files,Shell,CWE-77,command_injection,path_traversal,0.020202020202020204,True,False,False
4944,CVE-2020-11014,ea3912c3d508ba81b280ef7d78648464f7f76fb8,https://github.com/simpleledger/Electron-Cash-SLP,Python,NVD-CWE-noinfo,auth_access,auth_access;path_traversal;resource_dos,0.3,False,False,False
4945,CVE-2017-1000492,a2ed226637f8e66c9b089784b5e58eccf2e2fb30,https://github.com/leanote/desktop-app,JavaScript,CWE-79,xss,memory_safety;xss,0.029411764705882353,True,True,False
4946,CVE-2020-18750,80bf71f16c804108fd933e267fe31692aaa509b4,https://github.com/flexpaper/pdf2json,C,CWE-120,memory_safety,auth_access;command_injection;memory_safety;path_traversal;ssrf_redirect;xss;xxe,0.08333333333333333,True,True,False
4947,CVE-2012-1107,77d61c6eca4d08b9b025738acf6b926cc750db23,https://github.com/taglib/taglib,C++,NVD-CWE-noinfo,path_traversal,memory_safety,0.20588235294117646,False,False,False
4948,CVE-2012-1108,b3646a07348ffa276ea41a9dae03ddc63ea6c532,https://github.com/taglib/taglib,C++,CWE-20,path_traversal,crypto_secret;memory_safety;resource_dos,0.2647058823529412,True,False,False
4949,CVE-2012-1584,dcdf4fd954e3213c355746fa15b7480461972308,https://github.com/taglib/taglib,C++,CWE-189,path_traversal,memory_safety;resource_dos,0.15384615384615385,True,False,False
4950,CVE-2017-12678,cb9f07d9dcd791b63e622da43f7b232adaec0a9a,https://github.com/taglib/taglib,C++,CWE-434,path_traversal,crypto_secret;memory_safety;resource_dos,0.17647058823529413,True,False,False
4951,CVE-2018-1000632,e598eb43d418744c4dbf62f647dd2381c9ce9387,https://github.com/dom4j/dom4j,Java,CWE-91,path_traversal,auth_access;deserialization;memory_safety;ssrf_redirect;xxe,0.13043478260869565,True,False,False
4952,CVE-2020-10683,a8228522a99a02146106672a34c104adbda5c658,https://github.com/dom4j/dom4j,Java,CWE-611,xxe,command_injection;path_traversal;xxe,0.1276595744680851,True,True,True
4953,CVE-2017-7500,f2d3be2a8741234faaa96f5fd05fdfdc75779a79,https://github.com/rpm-software-management/rpm,Other,CWE-59,path_traversal,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos,0.2916666666666667,True,True,True
4954,CVE-2017-7500,c815822c8bdb138066ff58c624ae83e3a12ebfa9,https://github.com/rpm-software-management/rpm,C,CWE-59,path_traversal,crypto_secret;path_traversal;ssrf_redirect;xss,0.125,True,True,True
4955,CVE-2017-7501,404ef011c300207cdb1e531670384564aae04bdc,https://github.com/rpm-software-management/rpm,C,CWE-59,path_traversal,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2549019607843137,True,True,True
4956,CVE-2021-20271,d6a86b5e69e46cc283b1e06c92343319beb42e21,https://github.com/rpm-software-management/rpm,C,CWE-345,path_traversal,crypto_secret;memory_safety;path_traversal;resource_dos,0.11363636363636363,True,True,True
4957,CVE-2021-3521,bd36c5dc9fb6d90c46fbfed8c2d67516fc571ec8,https://github.com/rpm-software-management/rpm,Other,CWE-347,crypto_secret,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos,0.2711864406779661,True,True,True
4958,CVE-2021-35938,25a435e90844ea98fe5eb7bef22c1aecf3a9c033,https://github.com/rpm-software-management/rpm,C,CWE-59,path_traversal,path_traversal,0.08333333333333333,True,True,False
4959,CVE-2021-35939,96ec957e281220f8e137a2d5eb23b83a6377d556,https://github.com/rpm-software-management/rpm,Other,CWE-59,path_traversal,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.22448979591836735,True,True,True
4960,CVE-2023-49292,c6e775163866d6ea5233eb8ec8530a9122101ebd,https://github.com/ecies/go,Go,NVD-CWE-noinfo,crypto_secret,crypto_secret;memory_safety;ssrf_redirect,0.20588235294117646,False,False,False
4961,CVE-2021-4213,5922560a78d0dee61af8a33cc9cfbf4cfa291448,https://github.com/dogtagpki/jss,Java,CWE-401,resource_dos,auth_access;crypto_secret;memory_safety;resource_dos;ssrf_redirect;xss,0.17073170731707318,True,True,True
4962,CVE-2021-4213,3aabe0e9d59b0a42e68ac8cd0468f9c5179967d2,https://github.com/dogtagpki/jss,Java,CWE-401,resource_dos,crypto_secret;resource_dos;xss,0.024390243902439025,True,True,False
4963,CVE-2024-40632,35fb2d6d11ef6520ae516dd717790529f85224fa,https://github.com/linkerd/linkerd2,YAML,NVD-CWE-noinfo,auth_access,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.3050847457627119,False,False,False
4964,CVE-2022-24300,b5956bde259faa240a81060ff4e598e25ad52dae,https://github.com/minetest/minetest,C++,NVD-CWE-Other,sql_injection,crypto_secret;deserialization;memory_safety;xss,0.06666666666666667,False,False,False
4965,CVE-2022-24301,3693b6871eba268ecc79b3f52d00d3cefe761131,https://github.com/minetest/minetest,C++,CWE-276,path_traversal,auth_access;command_injection,0.09090909090909091,True,False,False
4966,CVE-2022-35978,da71e86633d0b27cd02d7aac9fdac625d141ca13,https://github.com/minetest/minetest,C++,NVD-CWE-noinfo,xss,memory_safety;path_traversal;ssrf_redirect;xss,0.1276595744680851,False,False,False
4967,CVE-2022-21190,1ea0ab19c5208f66509e1c43b0d0f21c1fd29b75,https://github.com/mozilla/node-convict,JavaScript,CWE-1321,path_traversal,crypto_secret;path_traversal;ssrf_redirect,0.2545454545454545,True,True,True
4968,CVE-2022-22143,3b86be087d8f14681a9c889d45da7fe3ad9cd880,https://github.com/mozilla/node-convict,JavaScript,CWE-1321,crypto_secret,crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.2571428571428571,True,True,True
4969,CVE-2015-0278,66ab38918c911bcff025562cf06237d7fedaba0c,https://github.com/libuv/libuv,C,CWE-273,auth_access,auth_access;memory_safety,0.12,True,True,True
4970,CVE-2024-24806,0f2d7e784a256b54b2385043438848047bc2a629,https://github.com/libuv/libuv,C,CWE-918,ssrf_redirect,memory_safety;resource_dos;ssrf_redirect,0.0625,True,True,False
4971,CVE-2024-24806,3530bcc30350d4a6ccf35d2f7b33e23292b9de70,https://github.com/libuv/libuv,C,CWE-918,ssrf_redirect,memory_safety;resource_dos;ssrf_redirect,0.044642857142857144,True,True,False
4972,CVE-2024-24806,c858a147643de38a09dd4164758ae5b685f2b488,https://github.com/libuv/libuv,Unknown,CWE-918,ssrf_redirect,auth_access;memory_safety;ssrf_redirect,0.03571428571428571,False,False,False
4973,CVE-2024-24806,e0327e1d508b8207c9150b6e582f0adf26213c39,https://github.com/libuv/libuv,C,CWE-918,ssrf_redirect,ssrf_redirect,0.03571428571428571,True,True,False
4974,CVE-2021-29060,0789e21284c33d89ebc4ab4ca6f759b9375ac9d3,https://github.com/Qix-/color-string,JavaScript,CWE-770,resource_dos,memory_safety;resource_dos,0.24390243902439024,True,True,True
4975,CVE-2014-1401,4fe9d0d31a32df392f4d6ced8e5c25ed4af19ade,https://github.com/auracms/AuraCMS,PHP,CWE-89,sql_injection,sql_injection;ssrf_redirect;xss,0.057971014492753624,True,True,False
4976,CVE-2014-1401,790f66ffbc4f23a6e13636fc79d0aa1a7d81e747,https://github.com/auracms/AuraCMS,PHP,CWE-89,sql_injection,command_injection;memory_safety;path_traversal;sql_injection;xss,0.14492753623188406,True,True,True
4977,CVE-2023-42444,bea8e732b9cada617ede5cf51663dba183747f71,https://github.com/whisperfish/rust-phonenumber,Unknown,CWE-1284,auth_access,ssrf_redirect,0.05660377358490566,False,False,False
4978,CVE-2024-39697,b792151b17fc90231c232a23935830c2266f3203,https://github.com/whisperfish/rust-phonenumber,Unknown,NVD-CWE-noinfo,auth_access,,0.0,False,False,False
4979,CVE-2024-39697,f69abee1481fac0d6d531407bae90020e39c6407,https://github.com/whisperfish/rust-phonenumber,Rust,NVD-CWE-noinfo,auth_access,deserialization,0.16666666666666666,False,False,False
4980,CVE-2021-39196,0f74f431e0970a2e5784dbd955cfa4760e3b1ef7,https://github.com/jdhwpgmbca/pcapture,Java,CWE-754,auth_access,memory_safety;path_traversal;ssrf_redirect,0.10294117647058823,True,False,False
4981,CVE-2014-125050,6317c67a56061aeeaeed3cf9ec665fd9983d8044,https://github.com/ScottTZhang/voter-js,Unknown,CWE-89,sql_injection,command_injection;sql_injection;ssrf_redirect,0.046875,False,False,False
4982,CVE-2013-1812,a3693cef06049563f5b4e4824f4d3211288508ed,https://github.com/openid/ruby-openid,Unknown,CWE-399,xxe,path_traversal;resource_dos;ssrf_redirect;xxe,0.0967741935483871,False,False,False
4983,CVE-2023-51390,390e69bc909ba16ad5f7b577010b4afc303361da,https://github.com/Aiven-Open/journalpump,Unknown,CWE-319,crypto_secret,ssrf_redirect,0.0,False,False,False
4984,CVE-2022-21707,fd07262074b98b06106a31fd1957dc2319d438a5,https://github.com/wasmCloud/wasmcloud-otp,Other,CWE-862,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2,True,True,True
4985,CVE-2016-15012,83b3e91e0c1e84873a6d3ca3c5887eb5b4f5a3d8,https://github.com/forcedotcom/SalesforceMobileSDK-Windows,C#,CWE-89,sql_injection,crypto_secret;sql_injection;ssrf_redirect,0.0875,True,True,False
4986,CVE-2022-24750,36a31b37b98f70c1db0428f5ad83170d604fb352,https://github.com/ultravnc/UltraVNC,C++,CWE-269,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.07246376811594203,True,True,False
4987,CVE-2021-39432,8b9a2670ce66ff2fd5addf592f7825e1f5adb5b5,https://github.com/DIPlib/diplib,C++,CWE-415,resource_dos,memory_safety;path_traversal;xss,0.13333333333333333,True,False,False
4988,CVE-2023-29003,bb2253d51d00aba2e4353952d4fb0dcde6c77123,https://github.com/sveltejs/kit,JavaScript,CWE-352,auth_access,auth_access;memory_safety;path_traversal;ssrf_redirect;xss,0.29838709677419356,True,True,True
4989,CVE-2023-29008,ba436c6685e751d968a960fbda65f24cf7a82e9f,https://github.com/sveltejs/kit,JavaScript,CWE-352,auth_access,auth_access;memory_safety;path_traversal;ssrf_redirect;xss,0.1223021582733813,True,True,True
4990,CVE-2024-23641,af34142631c876a7eb62ff81f71e8a3f90dafee9,https://github.com/sveltejs/kit,JavaScript,NVD-CWE-noinfo,ssrf_redirect,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.1568627450980392,False,False,False
4991,CVE-2022-22107,a0392f4a4a14e1e3fedaf6817aefce69b6bd661b,https://github.com/Bottelet/DaybydayCRM,PHP,CWE-862,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xxe,0.15151515151515152,True,True,True
4992,CVE-2022-22108,fe842ea5ede237443f1f45a99aeb839133115d8b,https://github.com/Bottelet/DaybydayCRM,PHP,CWE-862,auth_access,auth_access;crypto_secret;path_traversal;resource_dos;ssrf_redirect;xxe,0.24242424242424243,True,True,True
4993,CVE-2022-22109,002dc75f400cf307bd00b71a5a93f1e26e52cee2,https://github.com/Bottelet/DaybydayCRM,PHP,CWE-79,xss,ssrf_redirect;xss;xxe,0.08333333333333333,True,True,False
4994,CVE-2022-22110,a0392f4a4a14e1e3fedaf6817aefce69b6bd661b,https://github.com/Bottelet/DaybydayCRM,PHP,CWE-521,auth_access,auth_access;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xxe,0.1,True,True,True
4995,CVE-2022-22111,fe842ea5ede237443f1f45a99aeb839133115d8b,https://github.com/Bottelet/DaybydayCRM,PHP,CWE-862,auth_access,auth_access;crypto_secret;path_traversal;resource_dos;ssrf_redirect;xxe,0.23529411764705882,True,True,True
4996,CVE-2014-125083,6fba04f18ab7764002a1da308e7cd9712b501cb7,https://github.com/AnantLabs/google-enterprise-connector-dctm,Java,CWE-89,sql_injection,auth_access;command_injection;memory_safety;resource_dos;sql_injection;ssrf_redirect;xss,0.15714285714285714,True,True,True
4997,CVE-2024-29036,579241e75a5eb332ccf26e0bcdd54befa33f4783,https://github.com/saleor/storefront,Other,NVD-CWE-noinfo,auth_access,auth_access;sql_injection;ssrf_redirect;xss,0.041666666666666664,False,False,False
4998,CVE-2020-15229,eba3dea260b117198fdb6faf41f2482ab2f8d53e,https://github.com/hpcng/singularity,Unknown,CWE-22,path_traversal,ssrf_redirect,0.0,False,False,False
4999,CVE-2021-21288,012702eb3ba1663452aa025831caa304d1a665c0,https://github.com/carrierwaveuploader/carrierwave,Ruby,CWE-918,ssrf_redirect,auth_access;crypto_secret;path_traversal;sql_injection;ssrf_redirect;xss,0.1509433962264151,True,True,True
5000,CVE-2021-21305,387116f5c72efa42bc3938d946b4c8d2f22181b7,https://github.com/carrierwaveuploader/carrierwave,Ruby,CWE-94,command_injection,command_injection;resource_dos;sql_injection;ssrf_redirect,0.13636363636363635,True,True,True
5001,CVE-2023-49090,863d425c76eba12c3294227b39018f6b2dccbbf3,https://github.com/carrierwaveuploader/carrierwave,Ruby,CWE-79,xss,path_traversal;ssrf_redirect,0.19298245614035087,True,False,False
5002,CVE-2024-29034,25b1c800d45ef8e78dc445ebe3bd8a6e3f0a3477,https://github.com/carrierwaveuploader/carrierwave,Ruby,NVD-CWE-noinfo,path_traversal,path_traversal;resource_dos;ssrf_redirect;xss,0.17647058823529413,False,False,False
5003,CVE-2024-30564,bf30b75d51be04f6c1f884561a223226c890f01b,https://github.com/andrei-tatar/nora-firebase-common,TypeScript,NVD-CWE-noinfo,xss,crypto_secret;path_traversal;ssrf_redirect,0.25,False,False,False
5004,CVE-2017-16806,770d1821de43cf1d0a93c79025995bdd812a76ee,https://github.com/Ulterius/server,C#,CWE-22,path_traversal,auth_access;crypto_secret;deserialization;memory_safety;path_traversal;ssrf_redirect;xxe,0.08108108108108109,True,True,False
5005,CVE-2022-30592,a74702c630e108125e71898398737baec8f02238,https://github.com/litespeedtech/lsquic,C,CWE-476,memory_safety,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.375,True,True,True
5006,CVE-2024-25678,515f453556c99d27c4dddb5424898dc1a5537708,https://github.com/litespeedtech/lsquic,C,NVD-CWE-noinfo,other,path_traversal,0.058823529411764705,False,False,False
5007,CVE-2023-31128,a46d98559e2c64292da9ffb06138cccc2e50ae1b,https://github.com/nextcloud/cookbook,YAML,CWE-78,command_injection,auth_access;path_traversal;ssrf_redirect;xss,0.0975609756097561,True,False,False
5008,CVE-2015-10122,019114cb788d954c5d1b36d6c62418619e93a757,https://github.com/wp-plugins/wp-donate,PHP,CWE-89,sql_injection,auth_access;command_injection;path_traversal;sql_injection;ssrf_redirect;xss,0.136986301369863,True,True,True
5009,CVE-2017-5209,3a55ddd3c4c11ce75a86afbefd085d8d397ff957,https://github.com/libimobiledevice/libplist,C,CWE-125,memory_safety,memory_safety;resource_dos;xss,0.14285714285714285,True,True,True
5010,CVE-2017-5545,7391a506352c009fe044dead7baad9e22dd279ee,https://github.com/libimobiledevice/libplist,C,CWE-125,memory_safety,memory_safety;path_traversal;resource_dos;xxe,0.22857142857142856,True,True,True
5011,CVE-2017-6435,fbd8494d5e4e46bf2e90cb6116903e404374fb56,https://github.com/libimobiledevice/libplist,C,CWE-119,memory_safety,memory_safety;resource_dos,0.09302325581395349,True,True,False
5012,CVE-2017-6436,32ee5213fe64f1e10ec76c1ee861ee6f233120dd,https://github.com/libimobiledevice/libplist,C,CWE-119,memory_safety,memory_safety;resource_dos,0.11363636363636363,True,True,True
5013,CVE-2017-6439,32ee5213fe64f1e10ec76c1ee861ee6f233120dd,https://github.com/libimobiledevice/libplist,C,CWE-787,memory_safety,memory_safety;resource_dos,0.14285714285714285,True,True,True
5014,CVE-2012-10004,a10424ccd4b3b4b433cf33b73c1ad608b11890b4,https://github.com/backdrop-contrib/basic_cart,PHP,CWE-79,xss,xss,0.2,True,True,True
5015,CVE-2021-38606,158367a231335026b8dba633a76b44de290ad37c,https://github.com/yogeshojha/rengine,Python,CWE-330,path_traversal,auth_access;crypto_secret;memory_safety;path_traversal;ssrf_redirect,0.35294117647058826,True,True,True
5016,CVE-2022-1813,8277cec0f008a0451371a92e7e0bf082ab3f0c34,https://github.com/yogeshojha/rengine,Python,CWE-78,command_injection,command_injection;sql_injection;ssrf_redirect,0.18181818181818182,True,True,True
5017,CVE-2020-24707,b25f5ac5e468f6730e377f43c7995e18f8fccc2b,https://github.com/gophish/gophish,JavaScript,CWE-1236,path_traversal,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;sql_injection;ssrf_redirect;xss,0.25,True,True,True
5018,CVE-2020-24708,90fed5a575628b89eaf941e1627b49e0f3693812,https://github.com/gophish/gophish,JavaScript,CWE-79,xss,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.16129032258064516,True,True,True
5019,CVE-2020-24710,e3352f481e94054ffe08494c9225d3878347b005,https://github.com/gophish/gophish,Go,CWE-918,ssrf_redirect,auth_access;crypto_secret;memory_safety;path_traversal;sql_injection;ssrf_redirect;xss,0.28,True,True,True
